obsnme,obsval,weight,obgnme,oname,otype,usecol,time,i,j,totim,observed
oname:hdslay3_otype:arr_i:7_j:18,34.2887,0.0,hdslay3,hdslay3,arr,,,7,18,,
oname:hdslay3_otype:arr_i:7_j:19,34.29232,0.0,hdslay3,hdslay3,arr,,,7,19,,
oname:hdslay3_otype:arr_i:7_j:2,34.7784,0.0,hdslay3,hdslay3,arr,,,7,2,,
oname:hdslay3_otype:arr_i:7_j:3,34.7572,0.0,hdslay3,hdslay3,arr,,,7,3,,
oname:hdslay3_otype:arr_i:7_j:4,34.71579,0.0,hdslay3,hdslay3,arr,,,7,4,,
oname:hdslay3_otype:arr_i:7_j:5,34.67255,0.0,hdslay3,hdslay3,arr,,,7,5,,
oname:hdslay3_otype:arr_i:7_j:6,34.62309,0.0,hdslay3,hdslay3,arr,,,7,6,,
oname:hdslay3_otype:arr_i:7_j:7,34.5617,0.0,hdslay3,hdslay3,arr,,,7,7,,
oname:hdslay3_otype:arr_i:7_j:8,34.51505,0.0,hdslay3,hdslay3,arr,,,7,8,,
oname:hdslay3_otype:arr_i:7_j:9,34.47715,0.0,hdslay3,hdslay3,arr,,,7,9,,
oname:hdslay3_otype:arr_i:8_j:0,34.80258,0.0,hdslay3,hdslay3,arr,,,8,0,,
oname:hdslay3_otype:arr_i:8_j:1,34.79888,0.0,hdslay3,hdslay3,arr,,,8,1,,
oname:hdslay3_otype:arr_i:8_j:10,34.41318,0.0,hdslay3,hdslay3,arr,,,8,10,,
oname:hdslay3_otype:arr_i:8_j:11,34.38238,0.0,hdslay3,hdslay3,arr,,,8,11,,
oname:hdslay3_otype:arr_i:8_j:12,34.35025,0.0,hdslay3,hdslay3,arr,,,8,12,,
oname:hdslay3_otype:arr_i:8_j:13,34.3168,0.0,hdslay3,hdslay3,arr,,,8,13,,
oname:hdslay3_otype:arr_i:8_j:14,34.28217,0.0,hdslay3,hdslay3,arr,,,8,14,,
oname:hdslay3_otype:arr_i:8_j:15,34.24518,0.0,hdslay3,hdslay3,arr,,,8,15,,
oname:hdslay3_otype:arr_i:8_j:16,34.24566,0.0,hdslay3,hdslay3,arr,,,8,16,,
oname:hdslay3_otype:arr_i:8_j:17,34.25881,0.0,hdslay3,hdslay3,arr,,,8,17,,
oname:hdslay3_otype:arr_i:8_j:18,34.26896,0.0,hdslay3,hdslay3,arr,,,8,18,,
oname:hdslay3_otype:arr_i:8_j:19,34.27408,0.0,hdslay3,hdslay3,arr,,,8,19,,
oname:hdslay3_otype:arr_i:8_j:2,34.79195,0.0,hdslay3,hdslay3,arr,,,8,2,,
oname:hdslay3_otype:arr_i:8_j:3,34.78399,0.0,hdslay3,hdslay3,arr,,,8,3,,
oname:hdslay3_otype:arr_i:8_j:4,1e+30,0.0,hdslay3,hdslay3,arr,,,8,4,,
oname:hdslay3_otype:arr_i:8_j:5,1e+30,0.0,hdslay3,hdslay3,arr,,,8,5,,
oname:hdslay3_otype:arr_i:8_j:6,1e+30,0.0,hdslay3,hdslay3,arr,,,8,6,,
oname:hdslay3_otype:arr_i:8_j:7,34.52058,0.0,hdslay3,hdslay3,arr,,,8,7,,
oname:hdslay3_otype:arr_i:8_j:8,34.47584,0.0,hdslay3,hdslay3,arr,,,8,8,,
oname:hdslay3_otype:arr_i:8_j:9,34.44343,0.0,hdslay3,hdslay3,arr,,,8,9,,
oname:hdslay3_otype:arr_i:9_j:0,34.80682,0.0,hdslay3,hdslay3,arr,,,9,0,,
oname:hdslay3_otype:arr_i:9_j:1,34.80471,0.0,hdslay3,hdslay3,arr,,,9,1,,
oname:hdslay3_otype:arr_i:9_j:10,34.38116,0.0,hdslay3,hdslay3,arr,,,9,10,,
oname:hdslay3_otype:arr_i:9_j:11,34.35345,0.0,hdslay3,hdslay3,arr,,,9,11,,
oname:hdslay3_otype:arr_i:9_j:12,34.32257,0.0,hdslay3,hdslay3,arr,,,9,12,,
oname:hdslay3_otype:arr_i:9_j:13,34.28976,0.0,hdslay3,hdslay3,arr,,,9,13,,
oname:hdslay3_otype:arr_i:9_j:14,34.25735,0.0,hdslay3,hdslay3,arr,,,9,14,,
oname:hdslay3_otype:arr_i:9_j:15,34.21924,0.0,hdslay3,hdslay3,arr,,,9,15,,
oname:hdslay3_otype:arr_i:9_j:16,34.20132,0.0,hdslay3,hdslay3,arr,,,9,16,,
oname:hdslay3_otype:arr_i:9_j:17,34.2351,0.0,hdslay3,hdslay3,arr,,,9,17,,
oname:hdslay3_otype:arr_i:9_j:18,34.25062,0.0,hdslay3,hdslay3,arr,,,9,18,,
oname:hdslay3_otype:arr_i:9_j:19,34.25722,0.0,hdslay3,hdslay3,arr,,,9,19,,
oname:hdslay3_otype:arr_i:9_j:2,34.80108,0.0,hdslay3,hdslay3,arr,,,9,2,,
oname:hdslay3_otype:arr_i:9_j:3,34.79771,0.0,hdslay3,hdslay3,arr,,,9,3,,
oname:hdslay3_otype:arr_i:9_j:4,1e+30,0.0,hdslay3,hdslay3,arr,,,9,4,,
oname:hdslay3_otype:arr_i:9_j:5,1e+30,0.0,hdslay3,hdslay3,arr,,,9,5,,
oname:hdslay3_otype:arr_i:9_j:6,1e+30,0.0,hdslay3,hdslay3,arr,,,9,6,,
oname:hdslay3_otype:arr_i:9_j:7,1e+30,0.0,hdslay3,hdslay3,arr,,,9,7,,
oname:hdslay3_otype:arr_i:9_j:8,34.42182,0.0,hdslay3,hdslay3,arr,,,9,8,,
oname:hdslay3_otype:arr_i:9_j:9,34.40479,0.0,hdslay3,hdslay3,arr,,,9,9,,
oname:inc_otype:lst_usecol:ghb_totim:3652.5,-466.8183,0.0,inc,inc,lst,ghb,,,,3652.5,
oname:inc_otype:lst_usecol:ghb_totim:3683.5,-578.8712,0.0,inc,inc,lst,ghb,,,,3683.5,
oname:inc_otype:lst_usecol:ghb_totim:3712.5,-659.6823,0.0,inc,inc,lst,ghb,,,,3712.5,
oname:inc_otype:lst_usecol:ghb_totim:3743.5,-694.4435,0.0,inc,inc,lst,ghb,,,,3743.5,
oname:inc_otype:lst_usecol:ghb_totim:3773.5,-667.2321,0.0,inc,inc,lst,ghb,,,,3773.5,
oname:inc_otype:lst_usecol:ghb_totim:3804.5,-583.5026,0.0,inc,inc,lst,ghb,,,,3804.5,
oname:inc_otype:lst_usecol:ghb_totim:3834.5,-467.7162,0.0,inc,inc,lst,ghb,,,,3834.5,
oname:inc_otype:lst_usecol:ghb_totim:3865.5,-346.9535,0.0,inc,inc,lst,ghb,,,,3865.5,
oname:inc_otype:lst_usecol:ghb_totim:3896.5,-254.7957,0.0,inc,inc,lst,ghb,,,,3896.5,
oname:inc_otype:lst_usecol:ghb_totim:3926.5,-212.3665,0.0,inc,inc,lst,ghb,,,,3926.5,
oname:inc_otype:lst_usecol:ghb_totim:3957.5,-231.0284,0.0,inc,inc,lst,ghb,,,,3957.5,
oname:inc_otype:lst_usecol:ghb_totim:3987.5,-306.6744,0.0,inc,inc,lst,ghb,,,,3987.5,
oname:inc_otype:lst_usecol:ghb_totim:4018.5,-420.3873,0.0,inc,inc,lst,ghb,,,,4018.5,
oname:inc_otype:lst_usecol:ghb_totim:4049.5,-537.443,0.0,inc,inc,lst,ghb,,,,4049.5,
oname:inc_otype:lst_usecol:ghb_totim:4077.5,-617.0178,0.0,inc,inc,lst,ghb,,,,4077.5,
oname:inc_otype:lst_usecol:ghb_totim:4108.5,-649.3206,0.0,inc,inc,lst,ghb,,,,4108.5,
oname:inc_otype:lst_usecol:ghb_totim:4138.5,-617.5187,0.0,inc,inc,lst,ghb,,,,4138.5,
oname:inc_otype:lst_usecol:ghb_totim:4169.5,-530.862,0.0,inc,inc,lst,ghb,,,,4169.5,
oname:inc_otype:lst_usecol:ghb_totim:4199.5,-416.4058,0.0,inc,inc,lst,ghb,,,,4199.5,
oname:inc_otype:lst_usecol:ghb_totim:4230.5,-303.6449,0.0,inc,inc,lst,ghb,,,,4230.5,
oname:inc_otype:lst_usecol:ghb_totim:4261.5,-228.4385,0.0,inc,inc,lst,ghb,,,,4261.5,
oname:inc_otype:lst_usecol:ghb_totim:4291.5,-213.238,0.0,inc,inc,lst,ghb,,,,4291.5,
oname:inc_otype:lst_usecol:ghb_totim:4322.5,-261.7307,0.0,inc,inc,lst,ghb,,,,4322.5,
oname:inc_otype:lst_usecol:ghb_totim:4352.5,-358.0501,0.0,inc,inc,lst,ghb,,,,4352.5,
oname:inc_otype:lst_usecol:ghb_totim:4383.5,-477.8964,0.0,inc,inc,lst,ghb,,,,4383.5,
oname:inc_otype:lst_usecol:in-out_totim:3652.5,-16.9952,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3652.5,
oname:inc_otype:lst_usecol:in-out_totim:3683.5,4.5487,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3683.5,
oname:inc_otype:lst_usecol:in-out_totim:3712.5,3.2245,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3712.5,
oname:inc_otype:lst_usecol:in-out_totim:3743.5,2.7429,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3743.5,
oname:inc_otype:lst_usecol:in-out_totim:3773.5,-10.1818,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3773.5,
oname:inc_otype:lst_usecol:in-out_totim:3804.5,-17.9005,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3804.5,
oname:inc_otype:lst_usecol:in-out_totim:3834.5,-6.0031,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3834.5,
oname:inc_otype:lst_usecol:in-out_totim:3865.5,-7.3147,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3865.5,
oname:inc_otype:lst_usecol:in-out_totim:3896.5,-5.4621,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3896.5,
oname:inc_otype:lst_usecol:in-out_totim:3926.5,-8.9179,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3926.5,
oname:inc_otype:lst_usecol:in-out_totim:3957.5,-2.6826,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3957.5,
oname:inc_otype:lst_usecol:in-out_totim:3987.5,3.5052,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,3987.5,
oname:inc_otype:lst_usecol:in-out_totim:4018.5,7.902,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4018.5,
oname:inc_otype:lst_usecol:in-out_totim:4049.5,5.0767,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4049.5,
oname:inc_otype:lst_usecol:in-out_totim:4077.5,16.6396,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4077.5,
oname:inc_otype:lst_usecol:in-out_totim:4108.5,5.1314,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4108.5,
oname:inc_otype:lst_usecol:in-out_totim:4138.5,-2.3717,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4138.5,
oname:inc_otype:lst_usecol:in-out_totim:4169.5,-19.8239,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4169.5,
oname:inc_otype:lst_usecol:in-out_totim:4199.5,-5.3832,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4199.5,
oname:inc_otype:lst_usecol:in-out_totim:4230.5,-7.7964,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4230.5,
oname:inc_otype:lst_usecol:in-out_totim:4261.5,-9.0792,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4261.5,
oname:inc_otype:lst_usecol:in-out_totim:4291.5,-4.4392,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4291.5,
oname:inc_otype:lst_usecol:in-out_totim:4322.5,2.123,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4322.5,
oname:inc_otype:lst_usecol:in-out_totim:4352.5,4.8612,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4352.5,
oname:inc_otype:lst_usecol:in-out_totim:4383.5,7.3935,0.0,oname:inc_otype:lst_usecol:in-out,inc,lst,in-out,,,,4383.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3652.5,-0.61,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3652.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3683.5,0.11,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3683.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3712.5,0.08,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3712.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3743.5,0.07,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3743.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3773.5,-0.28,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3773.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3804.5,-0.5,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3804.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3834.5,-0.18,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3834.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3865.5,-0.25,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3865.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3896.5,-0.22,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3896.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3926.5,-0.4,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3926.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3957.5,-0.13,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3957.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3987.5,0.12,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,3987.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4018.5,0.21,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4018.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4049.5,0.12,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4049.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4077.5,0.39,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4077.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4108.5,0.14,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4108.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4138.5,-0.07,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4138.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4169.5,-0.62,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4169.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4199.5,-0.18,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4199.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4230.5,-0.29,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4230.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4261.5,-0.38,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4261.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4291.5,-0.21,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4291.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4322.5,0.09,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4322.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4352.5,0.15,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4352.5,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4383.5,0.18,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,inc,lst,percent-discrepancy,,,,4383.5,
oname:inc_otype:lst_usecol:rcha_totim:3652.5,2592.432,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3652.5,
oname:inc_otype:lst_usecol:rcha_totim:3683.5,4010.3787,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3683.5,
oname:inc_otype:lst_usecol:rcha_totim:3712.5,4277.0103,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3712.5,
oname:inc_otype:lst_usecol:rcha_totim:3743.5,4053.158,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3743.5,
oname:inc_otype:lst_usecol:rcha_totim:3773.5,3403.9983,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3773.5,
oname:inc_otype:lst_usecol:rcha_totim:3804.5,2518.543,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3804.5,
oname:inc_otype:lst_usecol:rcha_totim:3834.5,1654.601,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3834.5,
oname:inc_otype:lst_usecol:rcha_totim:3865.5,1063.7188,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3865.5,
oname:inc_otype:lst_usecol:rcha_totim:3896.5,917.939,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3896.5,
oname:inc_otype:lst_usecol:rcha_totim:3926.5,1259.706,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3926.5,
oname:inc_otype:lst_usecol:rcha_totim:3957.5,1989.5115,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3957.5,
oname:inc_otype:lst_usecol:rcha_totim:3987.5,2894.8643,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,3987.5,
oname:inc_otype:lst_usecol:rcha_totim:4018.5,3712.16,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4018.5,
oname:inc_otype:lst_usecol:rcha_totim:4049.5,4203.4346,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4049.5,
oname:inc_otype:lst_usecol:rcha_totim:4077.5,4225.648,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4077.5,
oname:inc_otype:lst_usecol:rcha_totim:4108.5,3772.3313,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4108.5,
oname:inc_otype:lst_usecol:rcha_totim:4138.5,2975.4749,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4138.5,
oname:inc_otype:lst_usecol:rcha_totim:4169.5,2067.0908,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4169.5,
oname:inc_otype:lst_usecol:rcha_totim:4199.5,1311.6655,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4199.5,
oname:inc_otype:lst_usecol:rcha_totim:4230.5,929.1498,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4230.5,
oname:inc_otype:lst_usecol:rcha_totim:4261.5,1030.9175,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4261.5,
oname:inc_otype:lst_usecol:rcha_totim:4291.5,1587.3373,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4291.5,
oname:inc_otype:lst_usecol:rcha_totim:4322.5,2436.402,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4322.5,
oname:inc_otype:lst_usecol:rcha_totim:4352.5,3330.896,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4352.5,
oname:inc_otype:lst_usecol:rcha_totim:4383.5,4010.3787,0.0,oname:inc_otype:lst_usecol:rcha,inc,lst,rcha,,,,4383.5,
oname:inc_otype:lst_usecol:sfr_totim:3652.5,-1277.2137,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3652.5,
oname:inc_otype:lst_usecol:sfr_totim:3683.5,-1642.7999,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3683.5,
oname:inc_otype:lst_usecol:sfr_totim:3712.5,-1918.3896,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3712.5,
oname:inc_otype:lst_usecol:sfr_totim:3743.5,-2045.7281,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3743.5,
oname:inc_otype:lst_usecol:sfr_totim:3773.5,-1962.4196,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3773.5,
oname:inc_otype:lst_usecol:sfr_totim:3804.5,-1683.3564,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3804.5,
oname:inc_otype:lst_usecol:sfr_totim:3834.5,-1290.8706,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3834.5,
oname:inc_otype:lst_usecol:sfr_totim:3865.5,-875.8882,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3865.5,
oname:inc_otype:lst_usecol:sfr_totim:3896.5,-551.991,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3896.5,
oname:inc_otype:lst_usecol:sfr_totim:3926.5,-388.0134,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3926.5,
oname:inc_otype:lst_usecol:sfr_totim:3957.5,-426.2191,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3957.5,
oname:inc_otype:lst_usecol:sfr_totim:3987.5,-660.8277,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,3987.5,
oname:inc_otype:lst_usecol:sfr_totim:4018.5,-1039.404,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4018.5,
oname:inc_otype:lst_usecol:sfr_totim:4049.5,-1446.4233,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4049.5,
oname:inc_otype:lst_usecol:sfr_totim:4077.5,-1733.9149,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4077.5,
oname:inc_otype:lst_usecol:sfr_totim:4108.5,-1866.8263,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4108.5,
oname:inc_otype:lst_usecol:sfr_totim:4138.5,-1775.2623,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4138.5,
oname:inc_otype:lst_usecol:sfr_totim:4169.5,-1488.432,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4169.5,
oname:inc_otype:lst_usecol:sfr_totim:4199.5,-1097.8148,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4199.5,
oname:inc_otype:lst_usecol:sfr_totim:4230.5,-706.2341,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4230.5,
oname:inc_otype:lst_usecol:sfr_totim:4261.5,-437.5795,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4261.5,
oname:inc_otype:lst_usecol:sfr_totim:4291.5,-365.2085,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4291.5,
oname:inc_otype:lst_usecol:sfr_totim:4322.5,-507.2315,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4322.5,
oname:inc_otype:lst_usecol:sfr_totim:4352.5,-820.4995,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4352.5,
oname:inc_otype:lst_usecol:sfr_totim:4383.5,-1230.3046,0.0,oname:inc_otype:lst_usecol:sfr,inc,lst,sfr,,,,4383.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3652.5,0.536748,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3652.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3683.5,-4.3057,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3683.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3712.5,-3.8146,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3712.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3743.5,-1.9397,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3743.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3773.5,0.689493,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3773.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3804.5,3.2996,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3804.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3834.5,5.1704,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3834.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3865.5,5.6255,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3865.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3896.5,4.7119,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3896.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3926.5,2.7829,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3926.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3957.5,0.0291,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3957.5,
oname:inc_otype:lst_usecol:sto-ss_totim:3987.5,-2.759,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,3987.5,
oname:inc_otype:lst_usecol:sto-ss_totim:4018.5,-4.7154,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,4018.5,
oname:inc_otype:lst_usecol:sto-ss_totim:4049.5,-5.3091,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,4049.5,
oname:inc_otype:lst_usecol:sto-ss_totim:4077.5,-4.3957,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,4077.5,
oname:inc_otype:lst_usecol:sto-ss_totim:4108.5,-2.1429,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,4108.5,
oname:inc_otype:lst_usecol:sto-ss_totim:4138.5,0.7466,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,4138.5,
oname:inc_otype:lst_usecol:sto-ss_totim:4169.5,3.3714,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,4169.5,
oname:inc_otype:lst_usecol:sto-ss_totim:4199.5,5.1047,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,4199.5,
oname:inc_otype:lst_usecol:sto-ss_totim:4230.5,5.2567,0.0,oname:inc_otype:lst_usecol:sto-ss,inc,lst,sto-ss,,,,4230.5,
