parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,pname,inst,ptype,pstyle,i,j,x,y,zone,usecol,idx0,idx1,idx2
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:35_j:11_x:2875.00_y:1125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,35,11,2875.00,1125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:35_j:12_x:3125.00_y:1125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,35,12,3125.00,1125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:35_j:13_x:3375.00_y:1125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,35,13,3375.00,1125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:35_j:14_x:3625.00_y:1125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,35,14,3625.00,1125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:35_j:15_x:3875.00_y:1125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,35,15,3875.00,1125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:35_j:16_x:4125.00_y:1125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,35,16,4125.00,1125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:35_j:17_x:4375.00_y:1125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,35,17,4375.00,1125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:35_j:18_x:4625.00_y:1125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,35,18,4625.00,1125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:4_x:1125.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,4,1125.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:5_x:1375.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,5,1375.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:6_x:1625.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,6,1625.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:7_x:1875.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,7,1875.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:8_x:2125.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,8,2125.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:9_x:2375.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,9,2375.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:10_x:2625.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,10,2625.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:11_x:2875.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,11,2875.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:12_x:3125.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,12,3125.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:13_x:3375.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,13,3375.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:14_x:3625.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,14,3625.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:15_x:3875.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,15,3875.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:16_x:4125.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,16,4125.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:17_x:4375.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,17,4375.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:36_j:18_x:4625.00_y:875.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,36,18,4625.00,875.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:5_x:1375.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,5,1375.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:6_x:1625.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,6,1625.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:7_x:1875.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,7,1875.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:8_x:2125.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,8,2125.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:9_x:2375.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,9,2375.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:10_x:2625.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,10,2625.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:11_x:2875.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,11,2875.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:12_x:3125.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,12,3125.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:13_x:3375.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,13,3375.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:14_x:3625.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,14,3625.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:15_x:3875.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,15,3875.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:16_x:4125.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,16,4125.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:37_j:17_x:4375.00_y:625.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,37,17,4375.00,625.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:5_x:1375.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,5,1375.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:6_x:1625.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,6,1625.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:7_x:1875.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,7,1875.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:8_x:2125.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,8,2125.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:9_x:2375.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,9,2375.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:10_x:2625.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,10,2625.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:11_x:2875.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,11,2875.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:12_x:3125.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,12,3125.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:13_x:3375.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,13,3375.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:14_x:3625.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,14,3625.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:15_x:3875.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,15,3875.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:38_j:16_x:4125.00_y:375.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,38,16,4125.00,375.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:5_x:1375.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,5,1375.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:6_x:1625.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,6,1625.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:7_x:1875.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,7,1875.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:8_x:2125.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,8,2125.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:9_x:2375.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,9,2375.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:10_x:2625.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,10,2625.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:11_x:2875.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,11,2875.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:12_x:3125.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,12,3125.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:13_x:3375.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,13,3375.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:14_x:3625.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,14,3625.00,125.00,1,,,,
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:39_j:15_x:3875.00_y:125.00_zone:1,fixed,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,rch,0,gr,m,39,15,3875.00,125.00,1,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:2_j:2_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,2,2,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:2_j:6_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,2,6,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:2_j:10_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,2,10,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:2_j:14_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,2,14,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:6_j:2_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,6,2,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:6_j:6_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,6,6,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:6_j:10_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,6,10,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:6_j:14_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,6,14,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:10_j:2_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,10,2,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:10_j:10_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,10,10,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:10_j:14_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,10,14,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:14_j:2_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,14,2,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:14_j:10_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,14,10,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:14_j:14_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,14,14,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:18_j:2_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,18,2,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:18_j:10_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,18,10,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:18_j:14_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,18,14,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:22_j:2_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,22,2,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:22_j:6_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,22,6,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:22_j:10_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,22,10,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:22_j:14_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,22,14,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:26_j:2_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,26,2,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:26_j:6_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,26,6,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:26_j:10_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,26,10,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:26_j:14_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,26,14,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:30_j:2_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,30,2,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:30_j:6_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,30,6,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:30_j:10_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,30,10,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:30_j:14_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,30,14,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:34_j:6_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,34,6,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:34_j:10_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,34,10,,,1.0,,,,
pname:rch_recharge_1pp_inst:0_ptype:pp_pstyle:m_i:34_j:14_zone:1.0,fixed,factor,1.0,0.2,5.0,rch_recharge_1pp,1.0,0.0,1,rch,0,pp,m,34,14,,,1.0,,,,
pname:rch_recharge_1tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_1tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_2tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_2tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_3tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_3tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_4tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_4tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_5tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_5tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_6tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_6tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_7tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_7tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_8tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_8tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_9tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_9tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_10tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_10tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_11tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_11tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_12tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_12tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_13tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_13tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_14tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_14tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_15tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_15tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_16tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_16tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_17tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_17tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_18tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_18tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_19tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_19tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_20tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_20tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_21tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_21tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_22tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_22tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_23tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_23tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_24tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_24tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:rch_recharge_25tcn_inst:0_ptype:cn_pstyle:m,log,factor,1.0,0.5,1.5,rch_recharge_25tcn,1.0,0.0,1,rch,0,cn,m,,,,,,,,,
pname:ghbcondgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:1_idx1:39_idx2:8,fixed,factor,1.0,0.1,10.0,ghbcondgr,1.0,0.0,1,ghbcondgr,0,gr,m,,,,,,4,1,39,8
pname:ghbcondgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:2_idx1:39_idx2:13,fixed,factor,1.0,0.1,10.0,ghbcondgr,1.0,0.0,1,ghbcondgr,0,gr,m,,,,,,4,2,39,13
pname:ghbcondgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:1_idx1:39_idx2:11,fixed,factor,1.0,0.1,10.0,ghbcondgr,1.0,0.0,1,ghbcondgr,0,gr,m,,,,,,4,1,39,11
