name,value,group,weight
oname:hds_otype:lst_usecol:trgw_0_2_9_time:518.0,34.6235,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_2_9_time:548.0,34.5299,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_2_9_time:579.0,34.3678,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_2_9_time:61.0,35.3868,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_2_9_time:610.0,34.2093,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_2_9_time:640.0,34.1265,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_2_9_time:671.0,34.1707,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_2_9_time:701.0,34.2533,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_2_9_time:732.0,34.4701,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_2_9_time:92.0,35.3124,oname:hds_otype:lst_usecol:trgw_0_2_9,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:1.0,33.9059,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:122.0,34.0665,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:153.0,33.9261,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:183.0,33.7739,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:214.0,33.5989,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:245.0,33.4829,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:275.0,33.3937,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:306.0,33.3731,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:32.0,33.9952,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:336.0,33.4533,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:367.0,33.5561,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:398.0,33.6877,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:426.0,33.7142,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:457.0,33.7021,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:487.0,33.7805,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:518.0,33.6387,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:548.0,33.527,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:579.0,33.386,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:61.0,34.079,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:610.0,33.2848,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:640.0,33.2166,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:671.0,33.2686,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:701.0,33.4366,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:732.0,33.4544,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_33_7_time:92.0,34.0904,oname:hds_otype:lst_usecol:trgw_0_33_7,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:1.0,33.775,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:122.0,33.9282,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:153.0,33.7897,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:183.0,33.6585,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:214.0,33.5015,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:245.0,33.3885,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:275.0,33.3163,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:306.0,33.2996,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:32.0,33.8755,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:336.0,33.3764,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:367.0,33.4848,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:398.0,33.5945,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:426.0,33.6214,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:457.0,33.6151,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:487.0,33.7057,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:518.0,33.547,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:548.0,33.4361,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:579.0,33.3164,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:61.0,33.9523,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:610.0,33.224,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:640.0,33.1513,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:671.0,33.1908,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:701.0,33.3618,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:732.0,33.3924,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_34_10_time:92.0,33.9376,oname:hds_otype:lst_usecol:trgw_0_34_10,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:1.0,35.6176,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:122.0,35.2049,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:153.0,35.0804,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:183.0,35.0289,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:214.0,34.7943,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:245.0,34.5718,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:275.0,34.446,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:306.0,34.3273,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:32.0,35.4969,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:336.0,34.3611,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:367.0,34.4565,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:398.0,34.4953,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:426.0,34.6884,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:457.0,34.6853,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:487.0,34.6913,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:518.0,34.6262,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:548.0,34.5375,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:579.0,34.3719,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:61.0,35.405,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_3_8_time:610.0,34.216,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:640.0,34.1221,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:671.0,34.1712,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:701.0,34.2584,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:732.0,34.4608,oname:hds_otype:lst_usecol:trgw_0_3_8,0
oname:hds_otype:lst_usecol:trgw_0_3_8_time:92.0,35.3412,oname:hds_otype:lst_usecol:trgw_0_3_8,10
oname:hds_otype:lst_usecol:trgw_0_9_1_time:1.0,35.5012,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:122.0,35.2483,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:153.0,35.1028,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:183.0,35.0248,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:214.0,34.7796,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:245.0,34.5926,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:275.0,34.4258,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:306.0,34.3095,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:32.0,35.448,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:336.0,34.3307,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:367.0,34.3993,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:398.0,34.4743,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:426.0,34.5821,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:457.0,34.601,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:487.0,34.6592,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:518.0,34.5768,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:548.0,34.5215,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:579.0,34.3482,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:61.0,35.3868,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:610.0,34.1879,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:640.0,34.081,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:671.0,34.0991,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:701.0,34.2357,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:732.0,34.3198,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_0_9_1_time:92.0,35.3594,oname:hds_otype:lst_usecol:trgw_0_9_1,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:1.0,35.2391,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:122.0,34.9122,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:153.0,34.73,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:183.0,34.6426,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:214.0,34.4128,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:245.0,34.2129,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:275.0,34.1078,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:306.0,34.0654,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:32.0,35.1854,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:336.0,34.1397,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:367.0,34.2048,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:398.0,34.3473,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:426.0,34.5123,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:457.0,34.5684,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:487.0,34.4928,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:518.0,34.3788,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:548.0,34.2265,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:579.0,34.0498,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:61.0,35.0788,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:610.0,33.9179,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:640.0,33.8248,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:671.0,33.9189,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:701.0,34.0513,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:732.0,34.1781,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_13_10_time:92.0,35.0501,oname:hds_otype:lst_usecol:trgw_2_13_10,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:1.0,35.0216,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:122.0,34.7614,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:153.0,34.578,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:183.0,34.471,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:214.0,34.2606,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:245.0,34.0782,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:275.0,33.987,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:306.0,33.9599,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:32.0,34.9806,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:336.0,34.0789,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:367.0,34.1414,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:398.0,34.3094,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:426.0,34.3926,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:457.0,34.4546,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:487.0,34.3699,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:518.0,34.2614,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:548.0,34.0938,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:579.0,33.9359,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:61.0,34.8919,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:610.0,33.7984,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:640.0,33.7431,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:671.0,33.8637,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:701.0,33.9777,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:732.0,34.0965,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_15_16_time:92.0,34.8419,oname:hds_otype:lst_usecol:trgw_2_15_16,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:1.0,34.6103,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:122.0,34.5269,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:153.0,34.4084,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:183.0,34.2547,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:214.0,34.0293,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:245.0,33.8686,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:275.0,33.7665,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:306.0,33.7876,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:32.0,34.6516,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:336.0,33.9112,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:367.0,33.9187,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:398.0,34.1196,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:426.0,34.1633,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:457.0,34.2061,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:487.0,34.199,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:518.0,34.0665,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:548.0,33.92,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:579.0,33.7605,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:61.0,34.6629,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:610.0,33.6207,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:640.0,33.5486,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:671.0,33.6799,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:701.0,33.7709,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:732.0,33.8471,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_21_10_time:92.0,34.6496,oname:hds_otype:lst_usecol:trgw_2_21_10,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:1.0,34.542,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:122.0,34.4082,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:153.0,34.3055,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:183.0,34.1685,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:214.0,33.9574,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:245.0,33.8157,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:275.0,33.7309,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:306.0,33.7281,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:32.0,34.5784,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:336.0,33.8701,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:367.0,33.8874,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:398.0,34.0964,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:426.0,34.1124,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:457.0,34.1385,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:487.0,34.1359,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:518.0,34.0139,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:548.0,33.8595,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:579.0,33.7158,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:61.0,34.5481,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:610.0,33.5945,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:640.0,33.5414,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:671.0,33.6405,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:701.0,33.7733,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:732.0,33.8317,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_22_15_time:92.0,34.513,oname:hds_otype:lst_usecol:trgw_2_22_15,0
oname:hds_otype:lst_usecol:trgw_2_24_4_time:1.0,34.4384,oname:hds_otype:lst_usecol:trgw_2_24_4,0
oname:hds_otype:lst_usecol:trgw_2_24_4_time:122.0,34.5689,oname:hds_otype:lst_usecol:trgw_2_24_4,0
oname:hds_otype:lst_usecol:trgw_2_24_4_time:153.0,34.441,oname:hds_otype:lst_usecol:trgw_2_24_4,0
oname:hds_otype:lst_usecol:trgw_2_24_4_time:183.0,34.2615,oname:hds_otype:lst_usecol:trgw_2_24_4,0
oname:hds_otype:lst_usecol:trgw_2_24_4_time:214.0,34.0294,oname:hds_otype:lst_usecol:trgw_2_24_4,0
